Date,AAVE,ADA,AVAX,BTC,CRV,CVX,DOGE,DOT,ETH,FET,HBAR,LINK,LTC,MOG,MON,PENDLE,PEPE,RENDER,TAO,TRAC,UNI,WIF,WLD,XLM,XMR,XRP,ZEC
2015-06-28,,,,249.01100158691406,,,,,,,,,3.3058199882507324,,,,,,,,,,,,,,
2015-06-29,,,,257.0639953613281,,,,,,,,,3.7365000247955322,,,,,,,,,,,,,,
2015-06-30,,,,263.0719909667969,,,,,,,,,4.0867600440979,,,,,,,,,,,,,,
2015-07-01,,,,258.6210021972656,,,,,,,,,3.924269914627075,,,,,,,,,,,,,,
2015-07-02,,,,255.41200256347656,,,,,,,,,4.065370082855225,,,,,,,,,,,,,,
2015-07-03,,,,256.33599853515625,,,,,,,,,4.115310192108154,,,,,,,,,,,,,,
2015-07-04,,,,260.885986328125,,,,,,,,,4.113530158996582,,,,,,,,,,,,,,
2015-07-05,,,,271.9129943847656,,,,,,,,,4.9527201652526855,,,,,,,,,,,,,,
2015-07-06,,,,269.0299987792969,,,,,,,,,5.417230129241943,,,,,,,,,,,,,,
2015-07-07,,,,266.2070007324219,,,,,,,,,5.234630107879639,,,,,,,,,,,,,,
2015-07-08,,,,270.7850036621094,,,,,,,,,6.361120223999023,,,,,,,,,,,,,,
2015-07-09,,,,269.2279968261719,,,,,,,,,7.536940097808838,,,,,,,,,,,,,,
2015-07-10,,,,284.8940124511719,,,,,,,,,4.50521993637085,,,,,,,,,,,,,,
2015-07-11,,,,293.114990234375,,,,,,,,,4.373819828033447,,,,,,,,,,,,,,
2015-07-12,,,,310.86700439453125,,,,,,,,,5.28725004196167,,,,,,,,,,,,,,
2015-07-13,,,,292.0539855957031,,,,,,,,,4.679900169372559,,,,,,,,,,,,,,
2015-07-14,,,,287.4639892578125,,,,,,,,,4.649889945983887,,,,,,,,,,,,,,
2015-07-15,,,,285.8290100097656,,,,,,,,,4.214089870452881,,,,,,,,,,,,,,
2015-07-16,,,,278.0889892578125,,,,,,,,,3.6897799968719482,,,,,,,,,,,,,,
2015-07-17,,,,279.47198486328125,,,,,,,,,3.7868099212646484,,,,,,,,,,,,,,
2015-07-18,,,,274.9010009765625,,,,,,,,,4.001880168914795,,,,,,,,,,,,,,
2015-07-19,,,,273.614013671875,,,,,,,,,3.7661099433898926,,,,,,,,,,,,,,
2015-07-20,,,,278.9809875488281,,,,,,,,,3.9385900497436523,,,,,,,,,,,,,,
2015-07-21,,,,275.8330078125,,,,,,,,,3.7662100791931152,,,,,,,,,,,,,,
2015-07-22,,,,277.22198486328125,,,,,,,,,3.823659896850586,,,,,,,,,,,,,,
2015-07-23,,,,276.04901123046875,,,,,,,,,3.784440040588379,,,,,,,,,,,,,,
2015-07-24,,,,288.27801513671875,,,,,,,,,4.601830005645752,,,,,,,,,,,,,,
2015-07-25,,,,288.6969909667969,,,,,,,,,4.6319899559021,,,,,,,,,,,,,,
2015-07-26,,,,292.6860046386719,,,,,,,,,4.662320137023926,,,,,,,,,,,,,,
2015-07-27,,,,293.6239929199219,,,,,,,,,4.671370029449463,,,,,,,,,,,,,,
2015-07-28,,,,294.427001953125,,,,,,,,,5.0584001541137695,,,,,,,,,,,,,,
2015-07-29,,,,289.5899963378906,,,,,,,,,4.797679901123047,,,,,,,,,,,,,,
2015-07-30,,,,287.72198486328125,,,,,,,,,4.578030109405518,,,,,,,,,,,,,,
2015-07-31,,,,284.6499938964844,,,,,,,,,4.641039848327637,,,,,,,,,,,,,,
2015-08-01,,,,281.60101318359375,,,,,,,,,4.153200149536133,,,,,,,,,,,,,,
2015-08-02,,,,282.614013671875,,,,,,,,,4.174910068511963,,,,,,,,,,,,,,
2015-08-03,,,,281.22698974609375,,,,,,,,,4.162189960479736,,,,,,,,,,,,,,
2015-08-04,,,,285.2179870605469,,,,,,,,,4.377930164337158,,,,,,,,,,,,,,
2015-08-05,,,,281.8819885253906,,,,,,,,,4.349219799041748,,,,,,,,,,,,,,
2015-08-06,,,,278.5769958496094,,,,,,,,,4.064670085906982,,,,,,,,,,,,,,
2015-08-07,,,,279.5849914550781,,,,,,,,,4.208280086517334,,,,,,,,,,,,,,
2015-08-08,,,,260.99700927734375,,,,,,,,,3.854749917984009,,,,,,,,,,,,,,
2015-08-09,,,,265.0830078125,,,,,,,,,3.898590087890625,,,,,,,,,,,,,,
2015-08-10,,,,264.4700012207031,,,,,,,,,3.9488799571990967,,,,,,,,,,,,,,
2015-08-11,,,,270.385986328125,,,,,,,,,4.159550189971924,,,,,,,,,,,,,,
2015-08-12,,,,266.3760070800781,,,,,,,,,3.985450029373169,,,,,,,,,,,,,,
2015-08-13,,,,264.0799865722656,,,,,,,,,3.880340099334717,,,,,,,,,,,,,,
2015-08-14,,,,265.67999267578125,,,,,,,,,4.0262298583984375,,,,,,,,,,,,,,
2015-08-15,,,,261.5509948730469,,,,,,,,,3.92546010017395,,,,,,,,,,,,,,
2015-08-16,,,,258.5069885253906,,,,,,,,,3.952280044555664,,,,,,,,,,,,,,
2015-08-17,,,,257.97601318359375,,,,,,,,,3.983959913253784,,,,,,,,,,,,,,
2015-08-18,,,,211.07899475097656,,,,,,,,,3.469710111618042,,,,,,,,,,,,,,
2015-08-19,,,,226.6840057373047,,,,,,,,,3.4778199195861816,,,,,,,,,,,,,,
2015-08-20,,,,235.35000610351562,,,,,,,,,3.6050899028778076,,,,,,,,,,,,,,
2015-08-21,,,,232.56900024414062,,,,,,,,,3.5650200843811035,,,,,,,,,,,,,,
2015-08-22,,,,230.38999938964844,,,,,,,,,3.511229991912842,,,,,,,,,,,,,,
2015-08-23,,,,228.16900634765625,,,,,,,,,3.394469976425171,,,,,,,,,,,,,,
2015-08-24,,,,210.4949951171875,,,,,,,,,2.9947400093078613,,,,,,,,,,,,,,
2015-08-25,,,,221.60899353027344,,,,,,,,,2.9372000694274902,,,,,,,,,,,,,,
2015-08-26,,,,225.83099365234375,,,,,,,,,2.946510076522827,,,,,,,,,,,,,,
2015-08-27,,,,224.7689971923828,,,,,,,,,2.8660500049591064,,,,,,,,,,,,,,
2015-08-28,,,,231.39599609375,,,,,,,,,2.906290054321289,,,,,,,,,,,,,,
2015-08-29,,,,229.77999877929688,,,,,,,,,2.87650990486145,,,,,,,,,,,,,,
2015-08-30,,,,228.76100158691406,,,,,,,,,2.848400115966797,,,,,,,,,,,,,,
2015-08-31,,,,230.05599975585938,,,,,,,,,2.8420701026916504,,,,,,,,,,,,,,
2015-09-01,,,,228.12100219726562,,,,,,,,,2.82000994682312,,,,,,,,,,,,,,
2015-09-02,,,,229.28399658203125,,,,,,,,,2.79544997215271,,,,,,,,,,,,,,
2015-09-03,,,,227.18299865722656,,,,,,,,,2.6331400871276855,,,,,,,,,,,,,,
2015-09-04,,,,230.29800415039062,,,,,,,,,2.701119899749756,,,,,,,,,,,,,,
2015-09-05,,,,235.0189971923828,,,,,,,,,2.9195399284362793,,,,,,,,,,,,,,
2015-09-06,,,,239.83999633789062,,,,,,,,,3.048069953918457,,,,,,,,,,,,,,
2015-09-07,,,,239.8470001220703,,,,,,,,,3.0459001064300537,,,,,,,,,,,,,,
2015-09-08,,,,243.60699462890625,,,,,,,,,3.047379970550537,,,,,,,,,,,,,,
2015-09-09,,,,238.16799926757812,,,,,,,,,2.923919916152954,,,,,,,,,,,,,,
2015-09-10,,,,238.4770050048828,,,,,,,,,2.949359893798828,,,,,,,,,,,,,,
2015-09-11,,,,240.10699462890625,,,,,,,,,2.9574599266052246,,,,,,,,,,,,,,
2015-09-12,,,,235.22900390625,,,,,,,,,2.825550079345703,,,,,,,,,,,,,,
2015-09-13,,,,230.51199340820312,,,,,,,,,2.8159399032592773,,,,,,,,,,,,,,
2015-09-14,,,,230.6439971923828,,,,,,,,,2.8446500301361084,,,,,,,,,,,,,,
2015-09-15,,,,230.3040008544922,,,,,,,,,2.8231899738311768,,,,,,,,,,,,,,
2015-09-16,,,,229.09100341796875,,,,,,,,,2.8029799461364746,,,,,,,,,,,,,,
2015-09-17,,,,229.80999755859375,,,,,,,,,2.906369924545288,,,,,,,,,,,,,,
2015-09-18,,,,232.97500610351562,,,,,,,,,2.9569599628448486,,,,,,,,,,,,,,
2015-09-19,,,,231.4929962158203,,,,,,,,,2.873579978942871,,,,,,,,,,,,,,
2015-09-20,,,,231.21200561523438,,,,,,,,,2.846440076828003,,,,,,,,,,,,,,
2015-09-21,,,,227.0850067138672,,,,,,,,,2.7991299629211426,,,,,,,,,,,,,,
2015-09-22,,,,230.6179962158203,,,,,,,,,2.8446500301361084,,,,,,,,,,,,,,
2015-09-23,,,,230.2830047607422,,,,,,,,,2.8655500411987305,,,,,,,,,,,,,,
2015-09-24,,,,234.5290069580078,,,,,,,,,2.9299800395965576,,,,,,,,,,,,,,
2015-09-25,,,,235.1439971923828,,,,,,,,,2.892859935760498,,,,,,,,,,,,,,
2015-09-26,,,,234.33999633789062,,,,,,,,,2.8868799209594727,,,,,,,,,,,,,,
2015-09-27,,,,232.7570037841797,,,,,,,,,2.8711600303649902,,,,,,,,,,,,,,
2015-09-28,,,,239.14199829101562,,,,,,,,,3.0727999210357666,,,,,,,,,,,,,,
2015-09-29,,,,236.68699645996094,,,,,,,,,2.9699900150299072,,,,,,,,,,,,,,
2015-09-30,,,,236.05999755859375,,,,,,,,,3.009779930114746,,,,,,,,,,,,,,
2015-10-01,,,,237.5489959716797,,,,,,,,,3.001919984817505,,,,,,,,,,,,,,
2015-10-02,,,,237.29299926757812,,,,,,,,,2.9932000637054443,,,,,,,,,,,,,,
2015-10-03,,,,238.72999572753906,,,,,,,,,3.0300800800323486,,,,,,,,,,,,,,
2015-10-04,,,,238.25900268554688,,,,,,,,,3.014359951019287,,,,,,,,,,,,,,
2015-10-05,,,,240.38299560546875,,,,,,,,,3.0159900188446045,,,,,,,,,,,,,,
2015-10-06,,,,246.06300354003906,,,,,,,,,3.145930051803589,,,,,,,,,,,,,,
2015-10-07,,,,242.968994140625,,,,,,,,,3.058579921722412,,,,,,,,,,,,,,
2015-10-08,,,,242.3040008544922,,,,,,,,,3.0640299320220947,,,,,,,,,,,,,,
2015-10-09,,,,243.93099975585938,,,,,,,,,3.1079699993133545,,,,,,,,,,,,,,
2015-10-10,,,,244.9409942626953,,,,,,,,,3.105989933013916,,,,,,,,,,,,,,
2015-10-11,,,,247.0500030517578,,,,,,,,,3.1450400352478027,,,,,,,,,,,,,,
2015-10-12,,,,245.30799865722656,,,,,,,,,3.137200117111206,,,,,,,,,,,,,,
2015-10-13,,,,249.50799560546875,,,,,,,,,3.1797399520874023,,,,,,,,,,,,,,
2015-10-14,,,,251.98899841308594,,,,,,,,,3.1441800594329834,,,,,,,,,,,,,,
2015-10-15,,,,254.32000732421875,,,,,,,,,3.1048901081085205,,,,,,,,,,,,,,
2015-10-16,,,,262.8689880371094,,,,,,,,,3.1073501110076904,,,,,,,,,,,,,,
2015-10-17,,,,270.6400146484375,,,,,,,,,3.071540117263794,,,,,,,,,,,,,,
2015-10-18,,,,261.64300537109375,,,,,,,,,3.02278995513916,,,,,,,,,,,,,,
2015-10-19,,,,263.43701171875,,,,,,,,,3.0479700565338135,,,,,,,,,,,,,,
2015-10-20,,,,269.4630126953125,,,,,,,,,3.092600107192993,,,,,,,,,,,,,,
2015-10-21,,,,266.2720031738281,,,,,,,,,3.0751500129699707,,,,,,,,,,,,,,
2015-10-22,,,,274.02301025390625,,,,,,,,,3.114650011062622,,,,,,,,,,,,,,
2015-10-23,,,,276.4960021972656,,,,,,,,,3.1115400791168213,,,,,,,,,,,,,,
2015-10-24,,,,281.65399169921875,,,,,,,,,3.0998599529266357,,,,,,,,,,,,,,
2015-10-25,,,,283.67999267578125,,,,,,,,,3.0657899379730225,,,,,,,,,,,,,,
2015-10-26,,,,285.29998779296875,,,,,,,,,3.1044299602508545,,,,,,,,,,,,,,
2015-10-27,,,,293.7879943847656,,,,,,,,,3.0945498943328857,,,,,,,,,,,,,,
2015-10-28,,,,304.6180114746094,,,,,,,,,3.1007699966430664,,,,,,,,,,,,,,
2015-10-29,,,,313.8550109863281,,,,,,,,,3.782210111618042,,,,,,,,,,,,,,
2015-10-30,,,,328.0150146484375,,,,,,,,,4.061679840087891,,,,,,,,,,,,,,
2015-10-31,,,,314.1659851074219,,,,,,,,,3.8043301105499268,,,,,,,,,,,,,,
2015-11-01,,,,325.4309997558594,,,,,,,,,3.9593000411987305,,,,,,,,,,,,,,
2015-11-02,,,,361.1889953613281,,,,,,,,,4.164899826049805,,,,,,,,,,,,,,
2015-11-03,,,,403.4169921875,,,,,,,,,4.589799880981445,,,,,,,,,,,,,,
2015-11-04,,,,411.56298828125,,,,,,,,,4.230219841003418,,,,,,,,,,,,,,
2015-11-05,,,,386.35400390625,,,,,,,,,3.961639881134033,,,,,,,,,,,,,,
2015-11-06,,,,374.4700012207031,,,,,,,,,3.5480101108551025,,,,,,,,,,,,,,
2015-11-07,,,,386.48199462890625,,,,,,,,,3.598870038986206,,,,,,,,,,,,,,
2015-11-08,,,,373.3680114746094,,,,,,,,,3.41907000541687,,,,,,,,,,,,,,
2015-11-09,,,,380.2569885253906,,,,,,,,,3.396620035171509,,,,,,,,,,,,,,
2015-11-10,,,,336.8190002441406,,,,,,,,,3.115149974822998,,,,,,,,,,,,,,
2015-11-11,,,,311.0840148925781,,,,,,,,,2.9693899154663086,,,,,,,,,,,,,,
2015-11-12,,,,338.1520080566406,,,,,,,,,3.278700113296509,,,,,,,,,,,,,,
2015-11-13,,,,336.75299072265625,,,,,,,,,3.225990056991577,,,,,,,,,,,,,,
2015-11-14,,,,332.906005859375,,,,,,,,,3.194610118865967,,,,,,,,,,,,,,
2015-11-15,,,,320.1659851074219,,,,,,,,,3.0657999515533447,,,,,,,,,,,,,,
2015-11-16,,,,330.7510070800781,,,,,,,,,3.1894500255584717,,,,,,,,,,,,,,
2015-11-17,,,,335.093994140625,,,,,,,,,3.2019801139831543,,,,,,,,,,,,,,
2015-11-18,,,,334.5899963378906,,,,,,,,,3.1855099201202393,,,,,,,,,,,,,,
2015-11-19,,,,326.14898681640625,,,,,,,,,3.1336100101470947,,,,,,,,,,,,,,
2015-11-20,,,,322.0220031738281,,,,,,,,,3.115570068359375,,,,,,,,,,,,,,
2015-11-21,,,,326.927001953125,,,,,,,,,3.1502699851989746,,,,,,,,,,,,,,
2015-11-22,,,,324.5360107421875,,,,,,,,,3.1368300914764404,,,,,,,,,,,,,,
2015-11-23,,,,323.0459899902344,,,,,,,,,3.1240999698638916,,,,,,,,,,,,,,
2015-11-24,,,,320.0459899902344,,,,,,,,,3.107830047607422,,,,,,,,,,,,,,
2015-11-25,,,,328.20599365234375,,,,,,,,,3.34443998336792,,,,,,,,,,,,,,
2015-11-26,,,,352.6839904785156,,,,,,,,,3.60834002494812,,,,,,,,,,,,,,
2015-11-27,,,,358.0419921875,,,,,,,,,3.5786099433898926,,,,,,,,,,,,,,
2015-11-28,,,,357.3810119628906,,,,,,,,,3.522589921951294,,,,,,,,,,,,,,
2015-11-29,,,,371.29400634765625,,,,,,,,,3.6697299480438232,,,,,,,,,,,,,,
2015-11-30,,,,377.3210144042969,,,,,,,,,3.621220111846924,,,,,,,,,,,,,,
2015-12-01,,,,362.4880065917969,,,,,,,,,3.4349000453948975,,,,,,,,,,,,,,
2015-12-02,,,,359.18701171875,,,,,,,,,3.342250108718872,,,,,,,,,,,,,,
2015-12-03,,,,361.0459899902344,,,,,,,,,3.3774900436401367,,,,,,,,,,,,,,
2015-12-04,,,,363.1830139160156,,,,,,,,,3.3618099689483643,,,,,,,,,,,,,,
2015-12-05,,,,388.9490051269531,,,,,,,,,3.5237200260162354,,,,,,,,,,,,,,
2015-12-06,,,,388.7829895019531,,,,,,,,,3.473099946975708,,,,,,,,,,,,,,
2015-12-07,,,,395.5360107421875,,,,,,,,,3.6451399326324463,,,,,,,,,,,,,,
2015-12-08,,,,415.56298828125,,,,,,,,,3.686919927597046,,,,,,,,,,,,,,
2015-12-09,,,,417.56298828125,,,,,,,,,3.669029951095581,,,,,,,,,,,,,,
2015-12-10,,,,415.47900390625,,,,,,,,,3.663939952850342,,,,,,,,,,,,,,
2015-12-11,,,,451.93798828125,,,,,,,,,3.8364500999450684,,,,,,,,,,,,,,
2015-12-12,,,,434.99700927734375,,,,,,,,,3.606329917907715,,,,,,,,,,,,,,
2015-12-13,,,,433.7550048828125,,,,,,,,,3.626739978790283,,,,,,,,,,,,,,
2015-12-14,,,,444.1820068359375,,,,,,,,,3.614569902420044,,,,,,,,,,,,,,
2015-12-15,,,,465.3210144042969,,,,,,,,,3.8337700366973877,,,,,,,,,,,,,,
2015-12-16,,,,454.9339904785156,,,,,,,,,3.6989200115203857,,,,,,,,,,,,,,
2015-12-17,,,,456.0780029296875,,,,,,,,,3.740000009536743,,,,,,,,,,,,,,
2015-12-18,,,,463.6159973144531,,,,,,,,,3.756959915161133,,,,,,,,,,,,,,
2015-12-19,,,,462.3219909667969,,,,,,,,,3.7206199169158936,,,,,,,,,,,,,,
2015-12-20,,,,442.68499755859375,,,,,,,,,3.5361199378967285,,,,,,,,,,,,,,
2015-12-21,,,,438.6390075683594,,,,,,,,,3.4586899280548096,,,,,,,,,,,,,,
2015-12-22,,,,436.5719909667969,,,,,,,,,3.419529914855957,,,,,,,,,,,,,,
2015-12-23,,,,442.4010009765625,,,,,,,,,3.5780699253082275,,,,,,,,,,,,,,
2015-12-24,,,,454.9849853515625,,,,,,,,,3.6440000534057617,,,,,,,,,,,,,,
2015-12-25,,,,455.65301513671875,,,,,,,,,3.6247498989105225,,,,,,,,,,,,,,
2015-12-26,,,,417.27398681640625,,,,,,,,,3.424420118331909,,,,,,,,,,,,,,
2015-12-27,,,,422.822998046875,,,,,,,,,3.4790499210357666,,,,,,,,,,,,,,
2015-12-28,,,,422.27899169921875,,,,,,,,,3.4660298824310303,,,,,,,,,,,,,,
2015-12-29,,,,432.9830017089844,,,,,,,,,3.5002601146698,,,,,,,,,,,,,,
2015-12-30,,,,426.6199951171875,,,,,,,,,3.4591400623321533,,,,,,,,,,,,,,
2015-12-31,,,,430.5669860839844,,,,,,,,,3.4801700115203857,,,,,,,,,,,,,,
2016-01-01,,,,434.3340148925781,,,,,,,,,3.5089800357818604,,,,,,,,,,,,,,
2016-01-02,,,,433.43798828125,,,,,,,,,3.50216007232666,,,,,,,,,,,,,,
2016-01-03,,,,430.010986328125,,,,,,,,,3.483069896697998,,,,,,,,,,,,,,
2016-01-04,,,,433.09100341796875,,,,,,,,,3.495389938354492,,,,,,,,,,,,,,
2016-01-05,,,,431.9599914550781,,,,,,,,,3.469670057296753,,,,,,,,,,,,,,
2016-01-06,,,,429.1050109863281,,,,,,,,,3.4535601139068604,,,,,,,,,,,,,,
2016-01-07,,,,458.0480041503906,,,,,,,,,3.604140043258667,,,,,,,,,,,,,,
2016-01-08,,,,453.2300109863281,,,,,,,,,3.568880081176758,,,,,,,,,,,,,,
2016-01-09,,,,447.6109924316406,,,,,,,,,3.560570001602173,,,,,,,,,,,,,,
2016-01-10,,,,447.9909973144531,,,,,,,,,3.536720037460327,,,,,,,,,,,,,,
2016-01-11,,,,448.4280090332031,,,,,,,,,3.556619882583618,,,,,,,,,,,,,,
2016-01-12,,,,435.69000244140625,,,,,,,,,3.493680000305176,,,,,,,,,,,,,,
2016-01-13,,,,432.3710021972656,,,,,,,,,3.476020097732544,,,,,,,,,,,,,,
2016-01-14,,,,430.3059997558594,,,,,,,,,3.4659900665283203,,,,,,,,,,,,,,
2016-01-15,,,,364.33099365234375,,,,,,,,,2.9967799186706543,,,,,,,,,,,,,,
2016-01-16,,,,387.5360107421875,,,,,,,,,3.086940050125122,,,,,,,,,,,,,,
2016-01-17,,,,382.29901123046875,,,,,,,,,3.0261900424957275,,,,,,,,,,,,,,
2016-01-18,,,,387.1679992675781,,,,,,,,,3.048959970474243,,,,,,,,,,,,,,
2016-01-19,,,,380.14898681640625,,,,,,,,,3.0174400806427,,,,,,,,,,,,,,
2016-01-20,,,,420.2300109863281,,,,,,,,,3.3885300159454346,,,,,,,,,,,,,,
2016-01-21,,,,410.2619934082031,,,,,,,,,3.2207798957824707,,,,,,,,,,,,,,
2016-01-22,,,,382.49200439453125,,,,,,,,,3.0765700340270996,,,,,,,,,,,,,,
2016-01-23,,,,387.4909973144531,,,,,,,,,3.103480100631714,,,,,,,,,,,,,,
2016-01-24,,,,402.97100830078125,,,,,,,,,3.180999994277954,,,,,,,,,,,,,,
2016-01-25,,,,391.72601318359375,,,,,,,,,3.1272799968719482,,,,,,,,,,,,,,
2016-01-26,,,,392.15301513671875,,,,,,,,,3.154819965362549,,,,,,,,,,,,,,
2016-01-27,,,,394.97198486328125,,,,,,,,,3.287450075149536,,,,,,,,,,,,,,
2016-01-28,,,,380.28900146484375,,,,,,,,,3.1201601028442383,,,,,,,,,,,,,,
2016-01-29,,,,379.4739990234375,,,,,,,,,3.111380100250244,,,,,,,,,,,,,,
2016-01-30,,,,378.2550048828125,,,,,,,,,3.0808000564575195,,,,,,,,,,,,,,
2016-01-31,,,,368.7669982910156,,,,,,,,,3.0521600246429443,,,,,,,,,,,,,,
2016-02-01,,,,373.0559997558594,,,,,,,,,3.077239990234375,,,,,,,,,,,,,,
2016-02-02,,,,374.447998046875,,,,,,,,,3.0758700370788574,,,,,,,,,,,,,,
2016-02-03,,,,369.9490051269531,,,,,,,,,3.047529935836792,,,,,,,,,,,,,,
2016-02-04,,,,389.593994140625,,,,,,,,,3.1627700328826904,,,,,,,,,,,,,,
2016-02-05,,,,386.54901123046875,,,,,,,,,3.1374099254608154,,,,,,,,,,,,,,
2016-02-06,,,,376.5220031738281,,,,,,,,,3.0989999771118164,,,,,,,,,,,,,,
2016-02-07,,,,376.6199951171875,,,,,,,,,3.0859599113464355,,,,,,,,,,,,,,
2016-02-08,,,,373.4469909667969,,,,,,,,,3.062160015106201,,,,,,,,,,,,,,
2016-02-09,,,,376.02899169921875,,,,,,,,,3.081549882888794,,,,,,,,,,,,,,
2016-02-10,,,,381.64898681640625,,,,,,,,,3.095249891281128,,,,,,,,,,,,,,
2016-02-11,,,,379.65399169921875,,,,,,,,,3.07561993598938,,,,,,,,,,,,,,
2016-02-12,,,,384.26300048828125,,,,,,,,,3.111870050430298,,,,,,,,,,,,,,
2016-02-13,,,,391.8599853515625,,,,,,,,,3.129689931869507,,,,,,,,,,,,,,
2016-02-14,,,,407.2300109863281,,,,,,,,,3.21058988571167,,,,,,,,,,,,,,
2016-02-15,,,,400.18499755859375,,,,,,,,,3.1825098991394043,,,,,,,,,,,,,,
2016-02-16,,,,407.4880065917969,,,,,,,,,3.209009885787964,,,,,,,,,,,,,,
2016-02-17,,,,416.3219909667969,,,,,,,,,3.241029977798462,,,,,,,,,,,,,,
2016-02-18,,,,422.37298583984375,,,,,,,,,3.251430034637451,,,,,,,,,,,,,,
2016-02-19,,,,420.7850036621094,,,,,,,,,3.2527899742126465,,,,,,,,,,,,,,
2016-02-20,,,,437.16400146484375,,,,,,,,,3.4579899311065674,,,,,,,,,,,,,,
2016-02-21,,,,438.7980041503906,,,,,,,,,3.4642701148986816,,,,,,,,,,,,,,
2016-02-22,,,,437.74798583984375,,,,,,,,,3.4836299419403076,,,,,,,,,,,,,,
2016-02-23,,,,420.7359924316406,,,,,,,,,3.396929979324341,,,,,,,,,,,,,,
2016-02-24,,,,424.9549865722656,,,,,,,,,3.3748700618743896,,,,,,,,,,,,,,
2016-02-25,,,,424.54400634765625,,,,,,,,,3.3655200004577637,,,,,,,,,,,,,,
2016-02-26,,,,432.1520080566406,,,,,,,,,3.416790008544922,,,,,,,,,,,,,,
2016-02-27,,,,432.5190124511719,,,,,,,,,3.4128799438476562,,,,,,,,,,,,,,
2016-02-28,,,,433.5039978027344,,,,,,,,,3.4418599605560303,,,,,,,,,,,,,,
2016-02-29,,,,437.6969909667969,,,,,,,,,3.4461100101470947,,,,,,,,,,,,,,
2016-03-01,,,,435.12298583984375,,,,,,,,,3.4329700469970703,,,,,,,,,,,,,,
2016-03-02,,,,423.989013671875,,,,,,,,,3.3650200366973877,,,,,,,,,,,,,,
2016-03-03,,,,421.6510009765625,,,,,,,,,3.3235299587249756,,,,,,,,,,,,,,
2016-03-04,,,,410.9389953613281,,,,,,,,,3.250230073928833,,,,,,,,,,,,,,
2016-03-05,,,,400.57000732421875,,,,,,,,,3.19215989112854,,,,,,,,,,,,,,
2016-03-06,,,,407.7070007324219,,,,,,,,,3.2216498851776123,,,,,,,,,,,,,,
2016-03-07,,,,414.3210144042969,,,,,,,,,3.2677500247955322,,,,,,,,,,,,,,
2016-03-08,,,,413.97198486328125,,,,,,,,,3.2542200088500977,,,,,,,,,,,,,,
2016-03-09,,,,414.8599853515625,,,,,,,,,3.2798500061035156,,,,,,,,,,,,,,
2016-03-10,,,,417.1310119628906,,,,,,,,,3.2875499725341797,,,,,,,,,,,,,,
2016-03-11,,,,421.69000244140625,,,,,,,,,3.384700059890747,,,,,,,,,,,,,,
2016-03-12,,,,411.6239929199219,,,,,,,,,3.290179967880249,,,,,,,,,,,,,,
2016-03-13,,,,414.06500244140625,,,,,,,,,3.3073999881744385,,,,,,,,,,,,,,
2016-03-14,,,,416.43798828125,,,,,,,,,3.3035199642181396,,,,,,,,,,,,,,
2016-03-15,,,,416.8299865722656,,,,,,,,,3.3057799339294434,,,,,,,,,,,,,,
2016-03-16,,,,417.010986328125,,,,,,,,,3.309390068054199,,,,,,,,,,,,,,
2016-03-17,,,,420.6210021972656,,,,,,,,,3.307389974594116,,,,,,,,,,,,,,
2016-03-18,,,,409.5480041503906,,,,,,,,,3.1698100566864014,,,,,,,,,,,,,,
2016-03-19,,,,410.4440002441406,,,,,,,,,3.1782500743865967,,,,,,,,,,,,,,
2016-03-20,,,,413.7550048828125,,,,,,,,,3.205549955368042,,,,,,,,,,,,,,
2016-03-21,,,,413.3070068359375,,,,,,,,,3.2009100914001465,,,,,,,,,,,,,,
2016-03-22,,,,418.0889892578125,,,,,,,,,3.23471999168396,,,,,,,,,,,,,,
2016-03-23,,,,418.0409851074219,,,,,,,,,3.242799997329712,,,,,,,,,,,,,,
2016-03-24,,,,416.3940124511719,,,,,,,,,3.2246999740600586,,,,,,,,,,,,,,
2016-03-25,,,,417.177001953125,,,,,,,,,3.229069948196411,,,,,,,,,,,,,,
2016-03-26,,,,417.94500732421875,,,,,,,,,3.230570077896118,,,,,,,,,,,,,,
2016-03-27,,,,426.7650146484375,,,,,,,,,3.3036000728607178,,,,,,,,,,,,,,
2016-03-28,,,,424.2309875488281,,,,,,,,,3.2640600204467773,,,,,,,,,,,,,,
2016-03-29,,,,416.5159912109375,,,,,,,,,3.226330041885376,,,,,,,,,,,,,,
2016-03-30,,,,414.8160095214844,,,,,,,,,3.219409942626953,,,,,,,,,,,,,,
2016-03-31,,,,416.72900390625,,,,,,,,,3.2570700645446777,,,,,,,,,,,,,,
2016-04-01,,,,417.9599914550781,,,,,,,,,3.239949941635132,,,,,,,,,,,,,,
2016-04-02,,,,420.87298583984375,,,,,,,,,3.2621099948883057,,,,,,,,,,,,,,
2016-04-03,,,,420.90399169921875,,,,,,,,,3.2626800537109375,,,,,,,,,,,,,,
2016-04-04,,,,421.4440002441406,,,,,,,,,3.2505900859832764,,,,,,,,,,,,,,
2016-04-05,,,,424.0299987792969,,,,,,,,,3.251650094985962,,,,,,,,,,,,,,
2016-04-06,,,,423.4129943847656,,,,,,,,,3.255929946899414,,,,,,,,,,,,,,
2016-04-07,,,,422.7449951171875,,,,,,,,,3.2453200817108154,,,,,,,,,,,,,,
2016-04-08,,,,420.3489990234375,,,,,,,,,3.2202699184417725,,,,,,,,,,,,,,
2016-04-09,,,,419.4110107421875,,,,,,,,,3.216200113296509,,,,,,,,,,,,,,
